author_name,paper_id
J Scott,311290
V James,311290
A Storer,311290
P Howard,270366
J Vitter,270366
D Wallach,524090
S Kunapalli,524090
M Cohen,524090
V Ratnakar,92054
M Livny,92054
M Farach,1138036
S Muthukrishnan,1138036
M Strickland,1140563
R Neff,4939
A Zakhor,4939
B Moghaddam,1121152
A Pentland,1121152
J Schmidhuber,179459
S Heil,179459
B Michael,1135945
J Bove,1135945
K Popat,755135
R Picard,755135
G Chung,1136751
P Dewan,1136751
P Hammer,810148
A Kogan,810148
S Lam,4610
S Chow,4610
D Yau,4610
A Pentland,5933
R Picard,5933
S Sclaroff,5933
Y Freund,6125
P Shenoy,6264
H Vin,6264
V Ratnakar,19075
E Feig,19075
E Viscito,19075
S Kalluri,19075
C Boutilier,24529
T Dean,24529
S Hanks,24529
F Korn,46071
H Jagadish,46071
C Faloutsos,46071
M Vetterli,4940
T Kalker,4940
P Jacquet,1136877
W Szpankowski,1136877
H Vin,109210
P Goyal,109210
A Goyal,109210
A Goyal,109210
N Oxhtj,1427
J Palsberg,1427
M Schwartzbach,1427
S Toelg,135303
T Poggio,135303
S Djoko,146200
D Cook,146200
L Holder,146200
A Diwan,13059
E Moss,13059
R Hudson,13059
V Ratnakar,168902
M Livny,168902
D Jerding,41812
J Stasko,41812
D Loewenstern,223799
P Yianilos,223799
R Zabih,258329
J Miller,258329
K Mai,258329
C Bajaj,385790
V Pascucci,385790
D Schikore,385790
V Ratnakar,362641
M Livny,362641
M Stonebraker,518113
M Olson,518113
J Shen,631575
G Strang,631575
R Staehli,366395
J Walpole,366395
D Maier,366395
V Goyal,4938
M Vetterli,4938
K Popat,35999
R Picard,35999
D Saha,103222
D Kandlur,103222
T Barzilai,103222
Z Shae,103222
M WillebeekLeMair,103222
S Bunton,390518
G Katul,633516
B Vidakovic,633516
R George,754135
K Andrew,754135
B Lippman,754135
S Benton,754135
M Kwong,631508
N Saito,40599
K Driesen,614132
G Goldszmidt,130374
Y Yemini,130374
C Chan,706949
Y Ioannidis,706949
E Chalom,170420
V Michael,170420
J Bove,170420
E Chalom,752382
V Michael,752382
J Bove,752382
R Kermode,752410
A Lippman,752410
K Popat,755132
R Picard,755132
M Annamalai,782160
B Bhargava,782160
E Allender,803110
D Bruschi,803110
G Pighizzini,803110
S Nene,800267
S Nayar,800267
H Murase,800267
S McKee,843834
C Oliver,843834
W Wulf,843834
K Wright,843834
J Aylor,843834
A Poulakidas,613055
A Srinivasan,613055
O Egecioglu,613055
O Ibarra,613055
T Yang,613055
V Phalke,613055
B Gopinath,613055
M Krunz,1102590
S Tripathi,1102590
P Sanders,1102844
C Runciman,1102844
H Stone,1102867
L Williams,1102867
M Gray,1103033
J Movellan,1103033
T Sejnowski,1103033
W Smith,184653
W Smith,184653
S Advisor,1103253
D Finkel,1103253
P Narayanan,1103253
P Rander,1103253
T Kanade,1103253
C Chen,1108685
K Salem,1108685
M Livny,1108685
V Goyal,4964
M Vetterli,4964
N Thao,4964
J McVeigh,63258
M Siegel,63258
A Jordan,63258
K Ntrvag,1105815
K Bratbergsengen,1105815
J Fix,1105934
W Hibbard,6566
B Paul,6566
L Battaiola,6566
D Santek,6566
M VoidrotMartinez,6566
C Dyer,6566
E Amram,1108245
J BlancTalon,1108245
P Cote,1108245
T Acharya,1108671
J Ja,1108671
J Tierno,1110156
P Kudva,1110156
K Pulli,1110232
S Smoot,1110392
L Rowe,1110392
P Long,1110576
A Natsev,1110576
J Vitter,1110576
D Citron,1111384
L Rudolph,1111384
D Hoang,485871
P Long,485871
J Vitter,485871
D Simpson,1113349
A Swan,1113349
R Thomas,1113349
C Chan,136321
A Blum,1126715
P Raghavan,1126715
S Smoot,1118961
L Rowe,1118961
A Fukunaga,1128977
A Stechert,1128977
D Mutz,1128977
S Djoko,1116831
D Cook,1116831
L Holder,1116831
V Strela,1130731
P Heller,1130731
G Strang,1130731
P Topiwala,1130731
C Heil,1130731
P Heller,1130731
E Jacques,1129017
G Philippe,1129017
N Cedric,1129017
W Tan,1122205
A Zakhor,1122205
S Grace,1122766
C Gregory,1122766
S Yovanof,1122766
C DeMarcken,430043
S Kramer,8826
B Pfahringer,8826
D Jerding,1121479
J Stasko,1121479
S Lau,604428
J Lui,604428
S Lau,1129511
J Lui,1129511
L DeFloriani,315003
E Puppo,315003
D Hoang,128571
P Long,128571
J Vitter,128571
J Vitter,1131869
A Natsev,1131987
A Chervenak,1118662
V Vellanki,1118662
Z Kurmas,1118662
R ElYaniv,1116178
S Fine,1116178
N Tishby,1116178
J Yoo,1119203
K Smith,1119203
G Gopalakrishnan,1119203
F Amador,65223
D Berman,65223
A Borning,65223
T DeRose,65223
A Finkelstein,65223
D Neville,65223
D Norge,65223
D Notkin,65223
M Salesin,65223
J Salisbury,65223
Y Sherman,65223
D Sun,65223
G Weld,65223
L Hopwood,1117855
W Miller,1117855
A George,1117855
F Pereira,1118764
Y Singer,1118764
J Kim,1134061
E Dodd,1134061
D Umstadter,1134061
M Hansen,1135902
B Kollmeier,1135902
M Physik,1135902
C Oldenburg,1135902
J Smith,214332
B Comiskey,214332
A Frieze,1136876
W Szpankowski,1136876
M Annamalai,782079
B Bhargava,782079
W Dahmen,1136929
A Kunoth,1136929
W Schneider,1136929
D Chen,1137265
T Yang,1137265
D Sisalem,814150
H Schulzrinne,814150
C Sieckmeyer,814150
S Mallat,1138936
F Falzon,1138936
D Geiger,1138984
A Rudra,1138984
L Maloney,1138984
G Shamir,1139162
N Merhav,1139162
B Dempsey,841555
M Lucas,841555
A Weaver,841555
D Souder,1140875
M Herrington,1140875
R Garg,1140875
D DeRyke,1140875
f Souder,1140875
M Herrington,1140875
R Garg,1140875
S Sethuraman,63253
D Meyers,1152492
B Moon,68191
H Jagadish,68191
C Faloutsos,68191
J Saltz,68191
R Ogier,64030
N Plotkin,64030
I Khan,64030
J Bradley,1154034
C Brislawn,1154034
T Hopper,1154034
N Plotkin,412092
P Varaiya,412092
A Chhabedia,762573
P Rosalind,762573
W Picard,762573
S Benton,762573
U Yogesh,1154364
D Adelson,1154364
E Scheirer,760624
E Boros,1138802
O Cepek,1138802
A Kogan,1138802
D Stott,709778
P And,709778
P Ram,709778
S Berson,467213
R Muntz,467213
W Wong,467213
C Blundo,119152
R DePrisco,119152
A Calderbank,162897
P Shor,162897
K Jeffay,21026
D Stone,21026
F Smith,21026
S Acharya,1118009
B Smith,1118009
R Hjelsvold,67714
R Midtstraum,67714
O Sandsta,67714
J Padhye,1115487
J Kurose,1115487
S Lam,82403
G Xie,82403
S Hibino,313620
E Rundensteiner,313620
C Loh,1109094
J Reason,407857
L Yun,407857
A Lao,407857
D Messerschmitt,407857
K Zuberi,682141
K Shin,682141
A Hauptmann,24032
M Witbrock,24032
M Christel,24032
J Dey,9525
C Shih,9525
M Kumar,9525
R Ramjee,429859
T La,429859
J Porta,429859
D Kurose,429859
M Luby,150212
M Mitzenmacher,150212
M Amin,150212
S Daniel,150212
A Spielman,150212
V Stemann,150212
T Choudhury,1136050
B Clarkson,1136050
T Jebara,1136050
A Pentland,1136050
H Schulzrinne,1138218
A Basso,1139037
G Cash,1139037
M Civanlar,1139037
L Rowe,41392
K Patel,41392
B Smith,41392
K Liu,41392
J Dey,179719
S Sen,179719
J Kurose,179719
D Towsley,179719
J Salehi,179719
S Toshio,1125289
S Michael,1125289
A Smith,1125289
Y Nakamura,1125289
T Contact,1125289
R Stiefelhagen,28834
U Meier,28834
J Yang,28834
T Jebara,1136058
B Schiele,1136058
N Oliver,1136058
A Pentland,1136058
S Rao,62027
H Vin,62027
A Tarafdar,62027
B Stiller,469558
R Nagarajan,455464
J Kurose,455464
D Towsley,455464
B Lamparter,732897
M Kalfane,732897
W Mostafa,1107021
M Singhal,1107021
D Kandlur,671409
D Saha,671409
M WillebeekLeMair,671409
M Jackson,935050
J Eric,935050
L Rowe,935050
A Gokhale,412361
D Schmidt,412361
J Liebeherr,4612
D Wrege,4612
D Ferrari,4612
K Almeroth,5305
M Ammar,5305
D James,6250
G Harrick,6250
M Vin,6250
D Kandlur,6250
P Venkat,6250
R Lawrence,6250
A Rowe,6250
S Gollapudi,8097
A Zhang,8097
D Ferrari,12065
D Verma,12065
S McCanne,20577
V Firoiu,51100
D Towsley,51100
J Pasquale,53533
G Polyzos,53533
E Anderson,53533
V Kompella,53533
W Effelsberg,62433
E MullerMenrad,62433
D Stone,73789
K Jeffay,73789
P Goyal,46589
H Vin,46589
H Cheng,46589
B Dempsey,112412
J Liebeherr,112412
A Weaver,112412
C Sreenan,122083
Z Philippe,1112498
P Kirstein,256668
M Handley,256668
A Sasse,256668
S Clayman,256668
R Dannenberg,388931
A Schuett,457708
S Raman,457708
Y Chawathe,457708
S McCanne,457708
R Katz,457708
J Stankovic,616485
S Son,616485
J Liebeherr,616485
A Mehra,218567
A Indiresan,218567
K Shin,218567
A Mehra,669818
A Indiresan,669818
K Shin,669818
A Indiresan,669230
A Mehra,669230
K Shin,669230
C Mercer,320368
R Rajkumar,320368
J Zelenka,320368
A Shaikh,469351
S Lu,469351
K Shin,469351
R Gennaro,504346
P Rohatgi,504346
H Schulzrinne,663941
R Dannenberg,663941
T Neuendorffer,663941
J Newcomer,663941
D Rubine,663941
E Schooler,627219
B Lamparter,732896
A Albanese,732896
M Kalfane,732896
M Luby,732896
T Starner,596367
S Mann,596367
B Rhodes,596367
J Levine,596367
J Healey,596367
D Kirsch,596367
R Picard,596367
A Pentland,596367
M Casey,292664
W Gardner,292664
S Basu,292664
D Maier,722149
J Walpole,722149
R Staehli,722149
J Stankovic,840749
S Son,840749
C Nguyen,840749
B Dempsey,841554
M Lucas,841554
A Weaver,841554
I Jorg,845823
L Ian,845823
F Akyildiz,845823
D Sarkar,845823
J Liebeherr,845823
D Sarkar,845823
H Alex,934889
K Chen,934889
L Qiao,934732
K Nahrstedt,934732
S Mungee,1049509
N Surendran,1049509
D Schmidt,1049509
K Candan,41085
B Prabhakaran,41085
V Subrahmanian,41085
J Soo,1109341
Y Nakamura,507160
T Kanade,507160
S Chatterjee,242120
J Strosnider,242120
K Sheta,1114473
M Singhal,1114473
M Stern,285085
B Park,285085
J Kurose,285085
T Ezzat,1115800
T Poggio,1115800
J Lockwood,1128229
K Taylor,669934
G Polyzos,669934
S Hauck,1104074
G Borriello,1104074
C Ebeling,1104074
E Paulos,1124179
J Canny,1124179
S Raman,1123460
A Schuett,1123460
P Cai,1119251
A Bestavros,1119251
I Matta,1124118
A Bestavros,1124118
V Almeida,1114468
J Marques,1114468
D Cristina,1114468
D Murta,1114468
A Andrade,1114468
O Marco,1114468
A Mendes,1114468
M Garofalakis,433873
Y Ioannidis,433873
B Ozden,433873
A Silberschatz,433873
P McDaniel,1132121
S Jamin,1132121
D Anderson,1133112
N Megiddo,1133112
M Naor,1133112
I Coxy,1114695
J Kiliany,1114695
T Leightonz,1114695
T Shamoony,1114695
V Bose,1123056
A Chiu,1123056
D Tennenhouse,1123056
S Berson,1134649
S Ghandeharizadeh,1134649
R Muntz,1134649
X Ju,1134649
P Genova,1135172
G Ventre,1135172
J DomingoPascual,1135173
A Albanese,1135173
W Holfelder,1135173
V Michael,1135943
J Bove,1135943
J Gemmell,1136344
E Schooler,1136344
R Kermode,1136344
H Schulzrinne,1138581
D Sisalem,1138593
H Schulzrinne,1138593
H Schulzrinne,1138604
J Stankovic,844345
S Son,844345
C Lu,1139867
J Patten,1139867
S Son,1139867
J Stankovic,1139867
N Thomlinson,1139867
A Victor,1139867
R Zimmerman,1139867
I Internetworks,1139952
J Liebeherr,1139952
A Tai,1139952
K Ravi,838289
K Divyakant,838289
A Amr,838289
E Abbadi,838289
A Singh,838289
A Chien,1141195
J Kim,1141195
K Nahrstedt,1144435
S Gollapudi,1102725
S Chatterjee,242118
J Strosnider,242118
S Draves,1108713
S McCanne,113968
E Brewer,113968
R Katz,113968
L Rowe,113968
E Amir,113968
Y Chawathe,113968
A Coopersmith,113968
K MayerPatel,113968
S Raman,113968
A Schuett,113968
D Simpson,113968
A Swan,113968
T Tung,113968
D Wu,113968
B Smith,113968
D Michael,1116360
L Bender,1116360
J Lacy,406532
S Quackenbush,406532
A Reibman,406532
J Snyder,406532
A Banchs,275420
W Effelsberg,275420
C Tschudin,275420
V Turau,275420
E Schooler,753626
J Kim,318219
A Chien,318219
T Kalker,1105923
M Vetterli,1105923
R Neff,942386
A Zakhor,942386
S Becker,1136018
V Michael,1136018
B Jr,1136018
A Pentland,1136018
S Teller,1136018
S Benton,1136018
P Pancha,5332
M Zarki,5332
S Chandrasekaran,860027
B Manjunath,860027
Y Wang,860027
J Winkeler,860027
H Zhang,860027
R Garg,542125
M Krunz,1114173
S Tripathi,1114173
A Bavier,837566
A Brady,837566
M Larry,837566
L Peterson,837566
K Kim,879125
C North,1112226
E Scheirer,1136412
R Vnnen,1136412
J Huopaniemi,1136412
G Chockler,225555
N Huleihel,225555
I Keidar,225555
D Dolev,225555
G Chockler,618624
N Huleihel,618624
I Keidar,618624
D Dolev,618624
E Knightly,5328
H Zhang,5328
D Hoang,656735
E Linzer,656735
J Vitter,656735
K Alexander,1135782
F Dr,1135782
K Fischer,1135782
E Knightly,4608
D Wrege,4608
J Liebeherr,4608
H Zhang,4608
D Saha,29190
S Mukherjee,29190
S Tripathi,29190
D Wrege,51111
J Liebeherr,51111
D Mosberger,12141
L Peterson,12141
X Li,115314
S Paul,115314
P Pancha,115314
M Ammar,115314
S Nene,182067
S Nayar,182067
D Wrege,219845
J Liebeherr,219845
P Venkat,242244
S Rangan,242244
S Rajan,242244
H Zhang,542166
E Knightly,542166
J Fritts,604017
J Singh,604017
K Shen,276742
L Rowe,276742
E Delp,276742
M Arlitt,170341
Y Chen,170341
R Gurski,170341
C Williamson,170341
R Storn,450686
W Zhao,450686
M Krunz,450686
S Tripathi,450686
G Xie,1105368
S Lam,1105368
E Knightly,1105826
H Zhang,1105826
J McVeigh,1105826
S Wu,1105826
F Miller,1109529
H Lam,1109529
X Mei,1109529
K Zhang,1109529
S Tripathi,1109529
Y Cho,1110725
A Flynn,1110725
D Wrege,399561
E Knightly,399561
H Zhang,399561
J Liebeherr,399561
B Kim,1111017
Y Choi,1111017
L Kim,1111017
M Krunz,1112142
W Zhao,1112142
I Matta,1112142
J Rexford,58387
S Sen,58387
J Dey,58387
W Feng,58387
J Kurose,58387
J Stankovic,58387
D Towsley,58387
J Gonzalez,1125533
A Geweke,1125533
J Liebeherr,842138
D Wrege,842138
E Knightly,1135145
E Knightly,542151
P Rossaro,542151
D Revel,1140028
D McNamee,1140028
D Steere,1140028
J Walpole,1140028
A Zhang,8096
S Gollapudi,8096
A Zhang,1103268
F Adelstein,1121492
M Singhal,1121492
H Kaneko,1114088
J Stankovic,1114088
S Raghavan,1109421
B Prabhakaran,1109421
S Tripathi,1109421
H Kaneko,72859
J Stankovic,72859
S Sen,72859
K Ramamritham,72859
K Sel,1104295
C Prabhakaran,1104295
V Subrahmanian,1104295
R Dannenberg,199536
D Anderson,199536
T Neuendorffer,199536
D Rubine,199536
A Elsaadany,1120259
M Singhal,1120259
M Liu,1120259
O Zaane,1129315
J Han,1129315
Z Li,1129315
S Chee,1129315
J Chiang,1129315
G Fortino,1135118
R Eduardo,1135118
S Rajan,10716
P Venkat,10716
H Vin,10716
W Zhao,1106421
S Tripathi,1106421
J Grabowski,1123067
T Walter,1123067
G Srinivasa,1114687
F Fabbrocino,1133889
J Santos,1133889
R Muntz,1133889
S Marcus,41101
V Subrahmanian,41101
K Keeton,18576
B Mah,18576
S Seshan,18576
R Katz,18576
D Ferrari,18576
H Vin,32443
S Rao,32443
P Goyal,32443
A Sarris,1115901
S Tripathi,1115901
D Box,26895
D Schmidt,26895
T Suda,26895
S Sen,1105789
O Gonzalez,1105789
K Ramamritham,1105789
J Stankovic,1105789
C Shen,1105789
M Takegaki,1105789
C Lindblad,60992
M Buddhikot,6243
G Parulkar,6243
J Cox,6243
B Prabhakaran,14581
S Raghavan,14581
K Nahrstedt,26889
R Steinmetz,26889
L Golubchik,52657
J Lui,52657
R Muntz,52657
S Berson,24446
L Golubchik,24446
R Muntz,24446
D Schmidt,24446
D Box,24446
T Suda,24446
E Andre,224823
T Rist,224823
M Kamath,9532
K Ramamritham,9532
D Towsley,9532
S Agamanolis,752158
V Michael,752158
J Bove,752158
S Chaudhuri,805175
L Gravano,805175
D Sisalem,814309
F Emanuel,814309
H Schulzrinne,814309
V Baiceanu,848823
S Choi,1104327
P Cho,1104327
K Sel,1109034
E Candan,1109034
B Hwang,1109034
V Subrahmanian,1109034
R Cutler,1110766
K Candan,1110766
X Jane,1111247
C Milind,1111247
M Buddhikot,1111247
D Wu,1111247
G Parulkar,1111247
M Recker,1115089
A Ram,1115089
T Shikano,1115089
G Li,1115089
J Stasko,1115089
Y Yesha,1116052
M Singhal,1116052
T Johnson,1120565
A Zhang,1120565
B Hall,1120565
B Agnew,1118474
C Faloutsos,1118474
Z Wang,1118474
D Welch,1118474
X Xue,1118474
C Lin,1144472
H Chu,1144472
K Nahrstedt,1144472
E Andre,1133438
T Rist,1133438
C Szyperski,735696
G Ventre,735696
H Thimm,1140186
W Klas,1140186
J Walpole,1140186
C Pu,1140186
C Cowan,1140186
S Ren,955560
N Venkatasubramanian,955560
G Agha,955560
K Nahrstedt,1144403
J Smith,1144403
A Andreas,1139217
V Brigitte,1139217
K Gregor,1139217
B Gecsei,1139217
F Adelstein,1139217
M Singhal,1139217
D Yau,37554
S Lam,37554
P Goyal,2487
X Guo,2487
H Vin,2487
P Goyal,32400
H Vin,32400
C Mercer,112498
R Rajkumar,112498
S Radhakrishnan,139988
S Raghavan,139988
A Agrawala,139988
F Miller,239384
S Tripathi,239384
R Rajkumar,27639
K Juvva,27639
A Molano,27639
S Oikawa,27639
U Columbia,1139036
H Houh,449091
J Adam,449091
M Ismert,449091
C Lindblad,449091
D Tennenhouse,449091
S Lau,223957
J Lui,223957
P Wong,223957
H Yamaki,682519
M Wellman,682519
T Ishida,682519
S HosseiniKhayat,413318
J Cox,413318
H Schulzrinne,681922
R Muntz,705899
J Renato,705899
S Santos,705899
J Renato,705999
S Muntz,705999
C Pazos,712947
M Gerla,712947
T Chen,723559
P Krzyzanowski,723559
M Lyu,723559
C Sreenan,723559
J Trotter,723559
H Schulzrinne,753628
M Handley,792297
P Kirstein,792297
M Angela,792297
A Dailianas,34004
A Bovopoulos,34004
M Dalal,807284
S Feiner,807284
K McKeown,807284
S Pan,807284
M Zhou,807284
S Chen,934449
K Nahrstedt,934449
K Nahrstedt,934590
H Chu,934590
S Narayan,934590
R Tewariy,1103889
R Mukherjee,1103889
D Dias,1103889
H Viny,1103889
M Recker,139360
J Pitkow,139360
K Sheta,1104564
M Singhal,1104564
A Aljadhai,1104846
T Znati,1104846
F Adelstein,1104846
M Singhal,1104846
R Miller,972971
O Tsatalos,972971
J Williams,972971
W Zhao,1108858
T Seth,1108858
M Kim,1108858
M WillebeekLeMair,1108858
A Banerjea,73744
E Knightly,73744
F Templin,73744
H Zhang,73744
R West,1112944
K Schwan,1112944
G Abowd,55342
C Atkeson,55342
A Feinstein,55342
C Hmelo,55342
R Kooper,55342
S Long,55342
S Tani,55342
P Chrysanthis,1117297
D Mosse,1117297
V Kompella,1132550
J Pasquale,1132550
G Polyzos,1132550
S Raghavan,41107
B Prabhakaran,41107
S Tripathi,41107
T Chen,1134708
J Tsai,1134708
M Gerla,1134708
J Sanchez,1134760
A Xiaohong,1134760
Y Yang,1134760
M Parris,1136459
K Jeffay,1136459
F Donelson,1136459
E Knightly,571055
G Ventre,571055
E Rennison,1136028
K Finn,1136028
D Kim,1136028
Y Lim,1136028
G Bollella,1136534
K Jeffay,1136534
F Donelson,1136534
S Peter,1136534
C James,1136534
P Gray,1136534
L Golubchik,1138451
R Rajendran,1138451
D Revel,849454
C Cowan,849454
D McNamee,849454
C Pu,849454
J Walpole,849454
E Nahrstedt,934175
J Smith,934175
L Hardman,300247
D Bulterman,300247
G VanRossum,300247
C Alexandrou,1103608
G Papadopoulos,1103608
P Schank,1110260
L Rowe,1110260
H Naguib,1129371
S Mitchell,1129371
T Kindberg,1129371
G Coulouris,1129371
P Gomes,1010747
S Florissi,1010747
Y Yemini,1010747
N Shalom,310276
A Walter,310276
B Stephen,310276
A Benton,310276
R Baker,310276
A Downing,310276
K Finn,310276
E Rennison,310276
D Kim,310276
Y Lim,310276
M Seltzer,3574
Y Endo,3574
C Small,3574
K Smith,3574
S McCanne,10484
V Vetterli,10484
R Rajagopalan,1111137
H Zhang,13329
D Ferrari,13329
Q Ma,18401
P Steenkiste,18401
C Huang,18854
P McKinley,18854
C Aras,20048
J Kurose,20048
D Reeves,20048
H Schulzrinne,20048
M Le,1103456
S Seshan,1103456
F Burghardt,1103456
J Rabaey,1103456
G Tecuci,57014
H Keeling,57014
A Gokhale,144
D Schmidt,144
R VanMeter,29645
M Hayter,28587
D McAuley,28587
D Ferrari,47432
A Banerjea,47432
H Zhang,47432
C Cranor,18077
G Parulkar,18077
W Feng,6247
J Rexford,6247
R Gopalakrishnan,60876
G Parulkar,60876
H Vin,8098
A Goyal,8098
P Goyal,8098
C Freedman,24438
J Burger,24438
D DeWitt,24438
C Parris,80857
D Ferrari,80857
K Candan,41083
V Subrahmanian,41083
P Venkat,41083
C Papadopoulos,93744
G Parulkar,93744
J Cox,61833
J Turner,61833
T Paul,98960
K McCartney,98960
D Saff,98960
E Amir,105900
S McCanne,105900
R Katz,105900
C Szyperski,61240
G Ventre,61240
R Tewari,108821
D Dias,108821
R Mukherjee,108821
H Vin,108821
S Shenker,109198
B Neil,106208
L David,106208
B Lavo,106208
J GarciaLunaAceves,106208
X Li,10482
M Ammar,10482
V Wu,119676
R Manmatha,119676
E Riseman,119676
M Hayter,122037
A Molano,27641
K Juvva,27641
R Rajkumar,27641
K Nahrstedt,144375
J Smith,144375
H Schulzrinne,145738
R Black,166853
K Almeroth,191991
M Ammar,191991
S McCanne,192011
C Leicher,215393
D Schmidt,402622
A Gokhale,402622
T Harrison,402622
G Parulkar,402622
T Nguyen,225253
J Zahorjan,225253
A Abnous,230065
J Rabaey,230065
R West,230077
K Schwan,230077
I Tacic,230077
M Ahamad,230077
K Siu,6265
R Jain,6265
N Drakos,82538
C KingIp,4155
M Wu,1111595
A Roydhouse,1128773
L Miller,1128773
E Jones,1128773
J McGregor,1128773
B Gaines,1128773
J Rexford,674945
K Shin,674945
W Lewis,400755
P Indyk,302177
R Motwani,302177
P Raghavan,302177
S Vempala,302177
A Shaikh,469352
K Shin,469352
K Shin,469352
S Komandur,480481
J Crowcroft,480481
D Mosse,480481
G Polyzos,678081
G Xylomenos,678081
A Gokhale,374493
D Schmidt,374493
H Vin,22153
P Shenoy,22153
S Rao,22153
Y Arens,581512
E Hovy,581512
S VanMulken,581512
D Ellis,741173
C Elliott,745060
P Hudak,745060
A Pentland,755415
P Ainsworth,754323
S Kryukova,754323
M Handley,761102
S Cen,763591
C Pu,763591
J Walpole,763591
R Read,320648
D Fussell,320648
A Silberschatz,320648
I Busse,281161
B Deffner,281161
H Schulzrinne,281161
A Dailianas,806057
A Bovopoulos,806057
K McKeown,807289
S Pan,807289
J Shaw,807289
D Jordan,807289
B Allen,807289
S Pan,807290
K McKeown,807290
K Nahrstedt,869913
S Maffeis,831576
M Humphrey,1140205
S Brandt,1140205
G Nutt,1140205
T Berk,1140205
R Engel,928415
T Bieri,928415
B Keller,928415
S Chen,930986
K Nahrstedt,930986
H Chu,877485
K Nahrstedt,877485
K Nahrstedt,934855
L Qiao,934855
N Tran,934596
K Nahrstedt,934596
D Manolescu,935168
K Nahrstedt,935168
B Bershad,15403
C Chambers,15403
S Eggers,15403
C Maeda,15403
D McNamee,15403
P Pardyak,15403
S Savage,15403
E Sirer,15403
Q Ma,18402
P Steenkiste,18402
K Juvva,1103656
R Rajkumar,1103656
B Myers,1104786
J Rexford,941672
D Towsley,941672
B Sabata,61225
F Bauer,61225
B Bellur,61225
M Brown,61225
B Denny,61225
V Athitsos,1106816
M Swain,1106816
M Lenz,180943
S Raman,1106957
S McCanne,1106957
Y Ishikawa,1108623
